Animal_ID,Admission,Found_Location,Type,Condition,Animal_Type,Admission_Sex,Admission_Age,Breed,Colour,Discharge,DOB,Discharge_Sex,Discharge_Age,binary_outcome,Admission_Spayed/Neutered,Discharge_Spayed/Neutered,Found_Area,Mix/PureBred,Mixed/Single_Color,Time_In_Shelter,Admission_Month
A731420,2016-07-22 07:38:00,5365 Westminster Ave in Austin (TX),Stray,Nursing,Cat,Female,15,Domestic Longhair Mix,Tortie/White,2016-09-07 10:09:00,2016-07-07 00:00:00,Female,62,0.0,Intact,Intact,Austin (TX),Mixed,Mixed Colour,47,7
A768319,2018-03-17 10:26:00,Austin (TX),Owner Surrender,Normal,Dog,Male,365,Black Mouth Cur,Brown/Black,2018-03-24 11:54:00,2017-03-17 00:00:00,Male,372,0.0,Neutered,Neutered,Austin (TX),Purebred,Mixed Colour,7,3
A752135,2017-07-16 12:35:00,Braker And January in Austin (TX),Stray,Normal,Dog,Female,759,Australian Shepherd/Field Spaniel,Black/Tan,2017-07-26 13:41:00,2015-06-18 00:00:00,Female,769,0.0,Spayed,Spayed,Austin (TX),Purebred,Mixed Colour,10,7
A762403,2017-11-19 16:44:00,Spicewood Springs And Old Lampassas Trail in Travis (TX),Stray,Normal,Dog,Female,731,Border Collie Mix,White/Black,2017-11-27 18:02:00,2015-11-19 00:00:00,Female,739,0.0,Intact,Spayed,Travis (TX),Mixed,Mixed Colour,8,11
A720109,2016-02-02 17:41:00,1920 E Riverside Dr in Austin (TX),Stray,Sick,Dog,Female,62,Rat Terrier Mix,Tricolor,2016-02-18 10:40:00,2015-12-02 00:00:00,Female,78,1.0,Intact,Intact,Austin (TX),Mixed,Single colour,15,2
A738213,2016-11-11 10:54:00,1105 Red Cliff Dr in Austin (TX),Stray,Normal,Cat,Male,1827,Domestic Shorthair Mix,Black/White,2016-11-12 09:00:00,2011-11-11 00:00:00,Male,1828,0.0,Intact,Intact,Austin (TX),Mixed,Mixed Colour,0,11
A617648,2015-06-25 14:04:00,Austin (TX),Owner Surrender,Normal,Dog,Female,1630,Pit Bull/Catahoula,Brown/White,2015-07-18 17:09:00,2011-01-07 00:00:00,Female,1653,0.0,Spayed,Spayed,Austin (TX),Purebred,Mixed Colour,23,6
A753728,2017-10-21 14:34:00,Austin (TX),Owner Surrender,Normal,Cat,Male,148,Domestic Shorthair Mix,Orange Tabby/White,2017-10-29 12:25:00,2017-05-26 00:00:00,Male,156,0.0,Neutered,Neutered,Austin (TX),Mixed,Mixed Colour,7,10
A779241,2018-08-28 14:53:00,1713 East 32Nd Street in Austin (TX),Stray,Normal,Cat,Female,2922,Domestic Shorthair Mix,Black,2018-08-28 17:43:00,2010-08-28 00:00:00,Female,2922,1.0,Intact,Intact,Austin (TX),Mixed,Single colour,0,8
A697678,2015-02-26 12:14:00,Austin (TX),Owner Surrender,Normal,Dog,Male,1461,Cairn Terrier Mix,Black,2015-03-09 13:47:00,2011-02-26 00:00:00,Male,1472,0.0,Intact,Neutered,Austin (TX),Mixed,Single colour,11,2
A800970,2019-07-29 14:10:00,124 West Anderson Lane in Austin (TX),Stray,Normal,Dog,Male,72,Norfolk Terrier,Tan,2019-08-03 00:00:00,2019-05-18 00:00:00,Male,77,0.0,Intact,Neutered,Austin (TX),Purebred,Single colour,4,7
A729590,2016-06-20 17:44:00,Wickersham Ln And Riverside Dr in Austin (TX),Stray,Normal,Cat,Male,1096,Siamese Mix,Flame Point,2016-07-09 12:08:00,2013-06-20 00:00:00,Male,1115,0.0,Neutered,Neutered,Austin (TX),Mixed,Single colour,18,6
A709317,2015-08-07 11:56:00,14221 Briarcreek Loop in Manor (TX),Stray,Nursing,Cat,Female,17,Domestic Shorthair Mix,Orange Tabby,2015-08-11 00:00:00,2015-07-21 00:00:00,Female,21,0.0,Intact,Intact,Manor (TX),Mixed,Single colour,3,8
A670306,2014-01-05 15:38:00,Briargate Dr And Fieldgate Dr in Austin (TX),Stray,Normal,Dog,Male,214,Boxer Mix,Brown/White,2014-01-09 17:38:00,2013-06-05 00:00:00,Male,218,0.0,Intact,Neutered,Austin (TX),Mixed,Mixed Colour,4,1
A749069,2017-05-10 15:52:00,615 Nelray Blvd in Austin (TX),Wildlife,Sick,Raccoon,Unknown,181,Raccoon,Black/Brown,2017-05-10 17:23:00,2016-11-10 00:00:00,Unknown,181,1.0,Unknown,Unknown,Austin (TX),Purebred,Mixed Colour,0,5
A710592,2015-08-25 08:42:00,7201 Levander Loop in Austin (TX),Stray,Normal,Dog,Female,546,Australian Cattle Dog/German Shepherd,Tan/Gray,2015-08-30 17:32:00,2014-02-25 00:00:00,Female,551,0.0,Intact,Spayed,Austin (TX),Purebred,Mixed Colour,5,8
A688932,2014-09-26 14:27:00,Austin (TX),Owner Surrender,Normal,Cat,Female,365,Domestic Longhair Mix,Calico,2014-10-10 13:16:00,2013-09-26 00:00:00,Female,379,0.0,Spayed,Spayed,Austin (TX),Mixed,Single colour,13,9
A804368,2019-09-13 16:10:00,Outside Jurisdiction,Stray,Nursing,Cat,Female,15,Domestic Shorthair,Black/White,2019-09-18 12:51:00,2019-08-29 00:00:00,Female,20,0.0,Intact,Intact,Outside Jurisdiction,Purebred,Mixed Colour,4,9
A676193,2014-04-06 10:29:00,Spicewood And Mcneil in Austin (TX),Stray,Injured,Cat,Unknown,6,Domestic Shorthair Mix,Gray,2014-04-06 11:55:00,2014-03-31 00:00:00,Unknown,6,0.0,Unknown,Unknown,Austin (TX),Mixed,Single colour,0,4
A688854,2014-09-25 14:08:00,1901 Montopolis Dr in Austin (TX),Stray,Normal,Dog,Female,1096,English Bulldog Mix,Black Brindle,2014-10-01 16:32:00,2011-09-25 00:00:00,Female,1102,0.0,Intact,Intact,Austin (TX),Mixed,Single colour,6,9
A697842,2015-03-02 11:40:00,Fort Branch in Austin (TX),Stray,Nursing,Cat,Female,1,Domestic Shorthair Mix,Calico,2015-05-05 11:48:00,2015-03-01 00:00:00,Female,65,0.0,Intact,Spayed,Austin (TX),Mixed,Single colour,64,3
A689259,2014-10-01 13:18:00,3611 Pace Bend Rd S in Travis (TX),Stray,Normal,Cat,Male,22,Domestic Shorthair Mix,Brown Tabby,2014-10-01 15:13:00,2014-09-09 00:00:00,Male,22,0.0,Intact,Intact,Travis (TX),Mixed,Single colour,0,10
A693776,2014-12-15 12:46:00,Austin (TX),Public Assist,Normal,Dog,Female,1097,German Shepherd Mix,Black/Tan,2014-12-25 12:08:00,2011-12-14 00:00:00,Female,1107,0.0,Spayed,Spayed,Austin (TX),Mixed,Mixed Colour,9,12
A785865,2018-12-11 15:37:00,Clarkson Ave in Austin (TX),Stray,Injured,Dog,Male,548,Australian Cattle Dog Mix,Red/White,2019-01-03 16:02:00,2017-06-11 00:00:00,Male,571,0.0,Intact,Neutered,Austin (TX),Mixed,Mixed Colour,23,12
A666357,2013-10-30 17:23:00,Austin (TX),Owner Surrender,Normal,Cat,Male,1096,Domestic Shorthair Mix,Black,2013-11-24 15:00:00,2010-10-30 00:00:00,Male,1121,0.0,Neutered,Neutered,Austin (TX),Mixed,Single colour,24,10
A767830,2018-03-07 14:56:00,2105 Andrew Zilker Rd in Austin (TX),Wildlife,Normal,Bat,Unknown,365,Bat,Brown,2018-03-07 18:49:00,2017-03-07 00:00:00,Unknown,365,1.0,Unknown,Unknown,Austin (TX),Purebred,Single colour,0,3
A732959,2016-08-15 14:59:00,3801 S Lamar Blvd in Austin (TX),Stray,Aged,Dog,Female,2912,Pit Bull Mix,Brown Brindle/White,2018-12-13 00:00:00,2008-08-25 00:00:00,Female,3762,0.0,Intact,Spayed,Austin (TX),Mixed,Mixed Colour,849,8
A736971,2016-11-19 18:06:00,2200 S Pleasant Vally Rd in Austin (TX),Stray,Normal,Cat,Male,53,Domestic Shorthair Mix,Orange Tabby/White,2016-11-21 19:20:00,2016-09-27 00:00:00,Male,55,0.0,Intact,Neutered,Austin (TX),Mixed,Mixed Colour,2,11
A768226,2018-03-15 11:51:00,Austin (TX),Owner Surrender,Normal,Dog,Female,2191,Pit Bull/Rat Terrier,White/Black,2018-03-15 16:47:00,2012-03-15 00:00:00,Female,2191,0.0,Spayed,Spayed,Austin (TX),Purebred,Mixed Colour,0,3
A750230,2017-05-24 15:20:00,1600 Aqua Vista Dr in Austin (TX),Stray,Normal,Cat,Unknown,7,Domestic Shorthair Mix,Brown Tabby,2017-05-24 18:13:00,2017-05-17 00:00:00,Unknown,7,0.0,Unknown,Unknown,Austin (TX),Mixed,Single colour,0,5
A680242,2014-05-31 13:01:00,7101 Appaloosa Ct in Travis (TX),Stray,Normal,Cat,Male,730,Domestic Shorthair Mix,Brown Tabby,2014-06-19 19:09:00,2012-05-31 00:00:00,Male,749,0.0,Intact,Intact,Travis (TX),Mixed,Single colour,19,5
A758706,2017-09-20 12:39:00,Catherine Drive And Blue Bluff in Austin (TX),Stray,Normal,Cat,Male,7,American Shorthair Mix,Brown Tabby/Black,2017-09-20 14:44:00,2017-09-13 00:00:00,Male,7,0.0,Intact,Intact,Austin (TX),Mixed,Mixed Colour,0,9
A791799,2019-04-01 10:52:00,Live Oak And Meadowbrook in Austin (TX),Stray,Normal,Dog,Male,365,Dachshund Mix,Chocolate,2019-04-06 16:16:00,2018-04-01 00:00:00,Male,370,0.0,Neutered,Neutered,Austin (TX),Mixed,Single colour,5,4
A705594,2015-06-19 13:12:00,Congress Ave And 1St St in Austin (TX),Stray,Normal,Cat,Male,68,Siamese Mix,Lynx Point,2015-06-21 12:39:00,2015-04-12 00:00:00,Male,70,0.0,Neutered,Neutered,Austin (TX),Mixed,Single colour,1,6
A758897,2017-09-23 15:15:00,Austin (TX),Owner Surrender,Normal,Dog,Female,2922,Miniature Pinscher Mix,Black,2017-09-24 14:50:00,2009-09-23 00:00:00,Female,2923,0.0,Intact,Intact,Austin (TX),Mixed,Single colour,0,9
A724955,2016-04-23 12:17:00,Tallwood Dr And Mopac in Austin (TX),Stray,Normal,Dog,Male,1096,Pekingese Mix,Tricolor,2016-04-29 13:50:00,2013-04-23 00:00:00,Male,1102,0.0,Intact,Neutered,Austin (TX),Mixed,Single colour,6,4
A758139,2017-09-11 17:56:00,Outside Jurisdiction,Public Assist,Normal,Dog,Female,365,Pit Bull Mix,Black/White,2017-11-30 15:24:00,2016-09-11 00:00:00,Female,445,0.0,Intact,Intact,Outside Jurisdiction,Mixed,Mixed Colour,79,9
A717871,2015-12-16 17:02:00,7125 Dee Gabriel Collins in Travis (TX),Stray,Normal,Dog,Female,365,Labrador Retriever Mix,White/Brown,2015-12-22 18:29:00,2014-12-16 00:00:00,Female,371,0.0,Intact,Spayed,Travis (TX),Mixed,Mixed Colour,6,12
A795944,2019-05-26 14:38:00,9701 Avion Cove in Travis (TX),Stray,Normal,Cat,Female,37,Domestic Shorthair Mix,Brown Tabby,2019-06-25 17:46:00,2019-04-19 00:00:00,Female,67,0.0,Intact,Spayed,Travis (TX),Mixed,Single colour,30,5
A747250,2017-04-17 11:23:00,Austin (TX),Stray,Normal,Cat,Male,22,Domestic Shorthair Mix,Orange Tabby/White,2017-04-19 14:51:00,2017-03-26 00:00:00,Male,24,0.0,Intact,Intact,Austin (TX),Mixed,Mixed Colour,2,4
A787710,2019-01-18 15:10:00,9024 Northgate in Austin (TX),Stray,Normal,Dog,Female,67,Dachshund Mix,Tan,2019-01-22 16:05:00,2018-11-12 00:00:00,Female,71,0.0,Intact,Spayed,Austin (TX),Mixed,Single colour,4,1
A663372,2013-10-19 11:16:00,Austin (TX),Owner Surrender,Normal,Rabbit Sh,Unknown,76,Rabbit Sh Mix,Brown,2013-10-23 17:02:00,2013-08-04 00:00:00,Unknown,80,0.0,Unknown,Unknown,Austin (TX),Mixed,Single colour,4,10
A722138,2016-03-11 14:06:00,Travis (TX),Owner Surrender,Normal,Cat,Male,366,Domestic Shorthair Mix,Black/White,2016-03-20 18:30:00,2015-03-11 00:00:00,Male,375,0.0,Intact,Neutered,Travis (TX),Mixed,Mixed Colour,9,3
A707858,2015-07-19 11:47:00,7631 W Us Hwy 290 in Austin (TX),Stray,Normal,Cat,Female,61,Domestic Shorthair Mix,Blue Tabby,2015-07-22 17:43:00,2015-05-19 00:00:00,Female,64,0.0,Intact,Spayed,Austin (TX),Mixed,Single colour,3,7
A681498,2014-06-17 15:09:00,Sansom Rd And Springdale Rd in Austin (TX),Stray,Normal,Dog,Female,730,Miniature Schnauzer Mix,White,2014-06-21 15:43:00,2012-06-17 00:00:00,Female,734,0.0,Spayed,Spayed,Austin (TX),Mixed,Single colour,4,6
A797871,2019-06-18 17:42:00,5803 West Gate in Austin (TX),Stray,Normal,Dog,Female,1823,Akita,Tan/White,2019-06-21 18:54:00,2014-06-21 00:00:00,Female,1826,0.0,Intact,Intact,Austin (TX),Purebred,Mixed Colour,3,6
A773020,2018-05-26 13:08:00,Austin (TX),Owner Surrender,Sick,Dog,Female,730,West Highland Mix,White,2018-05-29 18:20:00,2016-05-26 00:00:00,Female,733,0.0,Spayed,Spayed,Austin (TX),Mixed,Single colour,3,5
A669150,2013-12-15 16:43:00,1921 W 39Th St in Austin (TX),Stray,Normal,Dog,Female,731,Labrador Retriever Mix,Black/White,2013-12-16 13:09:00,2011-12-15 00:00:00,Female,732,0.0,Spayed,Spayed,Austin (TX),Mixed,Mixed Colour,0,12
A807477,2019-10-25 14:11:00,Leander (TX),Owner Surrender,Normal,Dog,Female,730,Australian Cattle Dog,Tricolor,2019-11-02 17:16:00,2017-10-25 00:00:00,Female,738,0.0,Intact,Spayed,Leander (TX),Purebred,Single colour,8,10
A810106,2019-12-07 12:22:00,1624 East Howard Lane in Austin (TX),Stray,Normal,Dog,Male,1095,Rat Terrier,Black/Tricolor,2019-12-08 14:02:00,2016-12-07 00:00:00,Male,1096,0.0,Neutered,Neutered,Austin (TX),Purebred,Mixed Colour,1,12
A720316,2016-02-06 15:03:00,Austin (TX),Stray,Normal,Dog,Male,337,Border Collie Mix,Black/White,2016-02-12 13:13:00,2015-03-06 00:00:00,Male,343,0.0,Intact,Neutered,Austin (TX),Mixed,Mixed Colour,5,2
A745403,2017-03-17 12:32:00,11719 Schriber Rd in Travis (TX),Stray,Normal,Dog,Female,34,Labrador Retriever Mix,White,2017-04-14 09:11:00,2017-02-11 00:00:00,Female,62,0.0,Intact,Spayed,Travis (TX),Mixed,Single colour,27,3
A687139,2014-09-01 12:16:00,3012 Guerrero in Del Valle (TX),Stray,Normal,Cat,Female,26,Domestic Shorthair Mix,Calico,2014-10-13 17:05:00,2014-08-06 00:00:00,Female,68,0.0,Intact,Spayed,Del Valle (TX),Mixed,Single colour,42,9
A706169,2015-06-25 16:35:00,3209 E 17Th St in Austin (TX),Stray,Normal,Dog,Male,2191,Chihuahua Shorthair Mix,White,2015-06-25 18:26:00,2009-06-25 00:00:00,Male,2191,0.0,Neutered,Neutered,Austin (TX),Mixed,Single colour,0,6
A687671,2014-10-19 11:03:00,11919 Brookwood Cir in Austin (TX),Stray,Normal,Dog,Female,164,Boxer/Labrador Retriever,Tan/White,2014-10-23 18:19:00,2014-05-08 00:00:00,Female,168,0.0,Spayed,Spayed,Austin (TX),Purebred,Mixed Colour,4,10
A725154,2016-04-26 14:01:00,Teri Rd And S Pleasant Valley in Austin (TX),Stray,Normal,Cat,Male,22,Domestic Shorthair Mix,White/Orange Tabby,2016-04-26 15:48:00,2016-04-04 00:00:00,Male,22,0.0,Intact,Intact,Austin (TX),Mixed,Mixed Colour,0,4
A741710,2017-01-07 09:33:00,8500 Valleyfield Dr in Austin (TX),Stray,Normal,Dog,Male,1827,Akita Mix,Buff,2017-01-23 18:48:00,2012-01-07 00:00:00,Male,1843,0.0,Intact,Neutered,Austin (TX),Mixed,Single colour,16,1
A765283,2017-10-31 12:12:00,Crazyhorse Pass And Whitebead Trail in Travis (TX),Stray,Sick,Dog,Male,1019,German Shepherd Mix,Black/Tan,2017-11-05 17:05:00,2015-01-16 00:00:00,Male,1024,0.0,Intact,Intact,Travis (TX),Mixed,Mixed Colour,5,10
A810200,2019-12-09 10:35:00,6304 Thurgood in Austin (TX),Stray,Normal,Dog,Female,730,Border Terrier,White,2019-12-13 15:26:00,2017-12-09 00:00:00,Female,734,0.0,Intact,Spayed,Austin (TX),Purebred,Single colour,4,12
A722984,2016-03-24 16:55:00,2751 Tx Hwy 71 East in Austin (TX),Stray,Normal,Dog,Male,60,Border Collie/Great Pyrenees,Chocolate/White,2016-03-28 18:10:00,2016-01-24 00:00:00,Male,64,0.0,Intact,Neutered,Austin (TX),Purebred,Mixed Colour,4,3
A710912,2015-08-29 18:14:00,Wimbledon Dr And Chimney Hill Blvd in Austin (TX),Stray,Normal,Dog,Male,1461,Chihuahua Shorthair Mix,Tan,2015-09-26 12:07:00,2011-08-29 00:00:00,Male,1489,0.0,Intact,Neutered,Austin (TX),Mixed,Single colour,27,8
A799085,2019-07-05 12:09:00,Travis (TX),Stray,Normal,Cat,Male,50,Domestic Shorthair,Brown Tabby/Black,2019-10-10 12:29:00,2019-05-16 00:00:00,Male,147,0.0,Intact,Neutered,Travis (TX),Purebred,Mixed Colour,97,7
A689285,2014-10-01 16:33:00,Larical Trail & Decker Ln in Austin (TX),Stray,Injured,Dog,Female,1425,Labrador Retriever Mix,Black/White,2014-11-06 14:41:00,2010-11-06 00:00:00,Female,1461,0.0,Spayed,Spayed,Austin (TX),Mixed,Mixed Colour,35,10
A760886,2017-10-25 13:23:00,Galewood Dr in Austin (TX),Stray,Aged,Dog,Female,4748,Cairn Terrier Mix,Tan/White,2017-10-25 16:39:00,2004-10-25 00:00:00,Female,4748,0.0,Spayed,Spayed,Austin (TX),Mixed,Mixed Colour,0,10
A729174,2016-06-14 12:56:00,3200 Northeast Dr in Austin (TX),Owner Surrender,Nursing,Dog,Unknown,9,Pit Bull Mix,Black/White,2016-06-21 15:55:00,2016-06-05 00:00:00,Unknown,16,0.0,Unknown,Unknown,Austin (TX),Mixed,Mixed Colour,7,6
A751941,2017-06-15 15:33:00,9014 Glenn Lane in Austin (TX),Stray,Normal,Cat,Male,731,Domestic Shorthair Mix,Orange,2017-06-19 00:00:00,2015-06-15 00:00:00,Male,735,0.0,Intact,Neutered,Austin (TX),Mixed,Single colour,3,6
A781431,2018-09-29 12:44:00,5200 Bolm Road in Austin (TX),Stray,Normal,Dog,Female,361,Chihuahua Shorthair Mix,Brown Brindle/White,2018-10-03 18:58:00,2017-10-03 00:00:00,Female,365,0.0,Intact,Spayed,Austin (TX),Mixed,Mixed Colour,4,9
A718149,2015-12-22 15:01:00,1604 Creek Hollow Drive in Austin (TX),Stray,Injured,Dog,Male,4748,Australian Shepherd Mix,Black/Tan,2015-12-23 00:00:00,2002-12-22 00:00:00,Male,4749,0.0,Neutered,Neutered,Austin (TX),Mixed,Mixed Colour,0,12
A684396,2014-07-23 07:36:00,9206 Quail Rock Cir in Austin (TX),Stray,Sick,Dog,Male,61,Chihuahua Shorthair Mix,Black/Brown,2014-07-23 08:24:00,2014-05-23 00:00:00,Male,61,1.0,Intact,Intact,Austin (TX),Mixed,Mixed Colour,0,7
A773404,2018-05-31 16:13:00,5918 Salcon Cliff Drive in Austin (TX),Stray,Normal,Cat,Unknown,21,Domestic Shorthair Mix,Brown Tabby,2018-05-31 18:13:00,2018-05-10 00:00:00,Unknown,21,0.0,Unknown,Unknown,Austin (TX),Mixed,Single colour,0,5
A772774,2018-05-23 12:40:00,7807 Rogers Lane West in Austin (TX),Stray,Normal,Cat,Female,56,Domestic Shorthair Mix,Brown Tabby,2018-05-29 19:13:00,2018-03-28 00:00:00,Female,62,0.0,Intact,Spayed,Austin (TX),Mixed,Single colour,6,5
A789156,2019-02-16 11:25:00,Westgate Boulevard And Bushnell Drive in Austin (TX),Stray,Normal,Dog,Female,3652,Yorkshire Terrier Mix,Brown/Black,2019-02-20 16:49:00,2009-02-16 00:00:00,Female,3656,0.0,Spayed,Spayed,Austin (TX),Mixed,Mixed Colour,4,2
A699093,2015-03-22 14:54:00,1712 Cherry Orchard Dr in Austin (TX),Stray,Normal,Cat,Male,365,Domestic Shorthair Mix,Orange Tabby/White,2015-03-23 09:00:00,2014-03-22 00:00:00,Male,366,0.0,Neutered,Neutered,Austin (TX),Mixed,Mixed Colour,0,3
A789036,2019-02-13 14:10:00,15730 North Fm 620 in Austin (TX),Stray,Normal,Dog,Male,365,Labrador Retriever Mix,Tricolor,2019-02-25 15:19:00,2018-02-13 00:00:00,Male,377,0.0,Neutered,Neutered,Austin (TX),Mixed,Single colour,12,2
A740496,2016-12-18 09:11:00,Austin (TX),Owner Surrender,Normal,Dog,Male,6,Labrador Retriever/Pit Bull,Tan/White,2016-12-18 12:35:00,2016-12-12 00:00:00,Male,6,0.0,Intact,Intact,Austin (TX),Purebred,Mixed Colour,0,12
A791229,2019-04-17 12:20:00,Outside Jurisdiction,Owner Surrender,Normal,Dog,Female,390,Rat Terrier Mix,Red/White,2019-04-17 16:07:00,2018-03-23 00:00:00,Female,390,0.0,Spayed,Spayed,Outside Jurisdiction,Mixed,Mixed Colour,0,4
A686125,2014-08-16 16:49:00,9110 Fm 812 in Austin (TX),Stray,Normal,Cat,Male,22,Domestic Shorthair Mix,Brown Tabby,2014-08-16 18:30:00,2014-07-25 00:00:00,Male,22,0.0,Intact,Intact,Austin (TX),Mixed,Single colour,0,8
A678483,2014-05-09 13:48:00,Airport Blvd And Oak Springs in Austin (TX),Stray,Normal,Dog,Female,1096,Labrador Retriever Mix,Black,2014-05-14 18:50:00,2011-05-09 00:00:00,Female,1101,0.0,Intact,Spayed,Austin (TX),Mixed,Single colour,5,5
A726170,2016-05-07 13:10:00,Springdale And Manor Road in Austin (TX),Stray,Normal,Dog,Female,1827,Labrador Retriever Mix,Black/White,2016-07-19 16:58:00,2011-05-07 00:00:00,Female,1900,0.0,Intact,Spayed,Austin (TX),Mixed,Mixed Colour,73,5
A727121,2016-05-18 13:33:00,1156 W Cesar Chavez in Austin (TX),Stray,Normal,Dog,Female,83,Bernese Mountain Dog Mix,Tricolor,2016-05-23 17:00:00,2016-02-25 00:00:00,Female,88,0.0,Intact,Spayed,Austin (TX),Mixed,Single colour,5,5
A679992,2014-05-28 16:45:00,6301 E Stassney in Austin (TX),Wildlife,Normal,Bat,Unknown,730,Bat,Brown,2014-05-28 17:51:00,2012-05-28 00:00:00,Unknown,730,1.0,Unknown,Unknown,Austin (TX),Purebred,Single colour,0,5
A709972,2015-08-15 12:13:00,1501 S Mopac Expy #300 in Austin (TX),Stray,Normal,Cat,Female,365,Domestic Shorthair Mix,Black,2015-09-01 17:13:00,2014-08-15 00:00:00,Female,382,0.0,Intact,Spayed,Austin (TX),Mixed,Single colour,17,8
A811983,2020-01-13 15:56:00,412 Hackberry Lane in Austin (TX),Stray,Normal,Dog,Male,76,American Bulldog Mix,White/Brown,2020-01-22 13:11:00,2019-10-29 00:00:00,Male,85,0.0,Intact,Intact,Austin (TX),Mixed,Mixed Colour,8,1
A718795,2016-01-07 12:03:00,Austin (TX),Owner Surrender,Normal,Cat,Female,5478,Domestic Shorthair Mix,Black/White,2017-05-18 13:47:00,2001-01-07 00:00:00,Female,5975,1.0,Spayed,Spayed,Austin (TX),Mixed,Mixed Colour,497,1
A708382,2015-07-28 16:13:00,Austin (TX),Public Assist,Normal,Dog,Male,1096,Belgian Malinois Mix,Tan/Black,2015-08-04 12:15:00,2012-07-27 00:00:00,Male,1103,0.0,Neutered,Neutered,Austin (TX),Mixed,Mixed Colour,6,7
A735971,2016-10-02 12:27:00,5600 E William Cannon Dr in Austin (TX),Stray,Sick,Dog,Male,242,Pit Bull Mix,Brown/White,2016-10-03 18:52:00,2016-02-03 00:00:00,Male,243,0.0,Intact,Intact,Austin (TX),Mixed,Mixed Colour,1,10
A736694,2016-10-15 15:37:00,Austin (TX),Owner Surrender,Sick,Dog,Male,305,Chihuahua Shorthair Mix,Tan,2016-10-19 00:00:00,2015-12-15 00:00:00,Male,309,0.0,Intact,Intact,Austin (TX),Mixed,Single colour,3,10
A766795,2018-02-16 16:45:00,Austin (TX),Owner Surrender,Normal,Dog,Female,4748,Labrador Retriever Mix,Black/Brown,2018-07-16 17:37:00,2005-02-16 00:00:00,Female,4898,0.0,Spayed,Spayed,Austin (TX),Mixed,Mixed Colour,150,2
A700953,2015-04-21 16:36:00,Pflugerville (TX),Owner Surrender,Normal,Dog,Male,274,Pit Bull Mix,Brown/White,2015-04-29 14:39:00,2014-07-21 00:00:00,Male,282,0.0,Intact,Intact,Pflugerville (TX),Mixed,Mixed Colour,7,4
A678859,2014-05-13 14:38:00,Leander Dr in Leander (TX),Stray,Normal,Cat,Male,37,Domestic Shorthair Mix,Black,2014-05-14 14:02:00,2014-04-06 00:00:00,Male,38,0.0,Intact,Intact,Leander (TX),Mixed,Single colour,0,5
A682625,2014-06-30 16:07:00,Austin (TX),Owner Surrender,Normal,Cat,Male,76,Domestic Shorthair Mix,Black Smoke,2014-07-13 19:12:00,2014-04-15 00:00:00,Male,89,0.0,Intact,Neutered,Austin (TX),Mixed,Single colour,13,6
A800229,2019-07-18 11:48:00,4104 Sugarloaf Dr in Austin (TX),Stray,Normal,Cat,Unknown,0,Domestic Shorthair,Orange,2019-07-19 08:24:00,2019-07-18 00:00:00,Unknown,1,1.0,Unknown,Unknown,Austin (TX),Purebred,Single colour,0,7
A707709,2015-07-16 16:56:00,Del Valle (TX),Stray,Normal,Cat,Male,10,Domestic Shorthair Mix,Brown Tabby/White,2015-10-14 14:53:00,2015-07-06 00:00:00,Male,100,0.0,Intact,Neutered,Del Valle (TX),Mixed,Mixed Colour,89,7
A703732,2015-05-28 12:16:00,1408 Summit St in Austin (TX),Stray,Normal,Cat,Female,41,Domestic Shorthair Mix,Orange Tabby/White,2015-07-18 14:44:00,2015-04-17 00:00:00,Female,92,0.0,Intact,Spayed,Austin (TX),Mixed,Mixed Colour,51,5
A698965,2015-03-20 13:24:00,Payton Gin And Fairfield in Austin (TX),Stray,Normal,Dog,Female,1095,Pit Bull Mix,Blue/White,2015-04-18 18:02:00,2012-03-20 00:00:00,Female,1124,0.0,Intact,Spayed,Austin (TX),Mixed,Mixed Colour,29,3
A738565,2016-11-17 15:47:00,13516 Briarcreek Loop in Travis (TX),Stray,Normal,Dog,Male,731,Pit Bull Mix,Blue/White,2016-11-19 13:52:00,2014-11-17 00:00:00,Male,733,0.0,Intact,Intact,Travis (TX),Mixed,Mixed Colour,1,11
A790012,2019-03-03 12:35:00,8027 Elroy Road in Travis (TX),Stray,Normal,Dog,Male,243,Pit Bull Mix,White/Black,2019-04-12 17:56:00,2018-07-03 00:00:00,Male,283,0.0,Intact,Neutered,Travis (TX),Mixed,Mixed Colour,40,3
A773950,2018-06-08 06:58:00,12422 Fitzhugh in Travis (TX),Stray,Sick,Cat,Female,34,Domestic Longhair Mix,Torbie,2018-06-10 13:44:00,2018-05-05 00:00:00,Female,36,0.0,Intact,Intact,Travis (TX),Mixed,Single colour,2,6
A680438,2015-11-05 15:23:00,Austin (TX),Public Assist,Normal,Dog,Male,641,Rottweiler,Black/Tan,2015-12-18 16:53:00,2014-02-02 00:00:00,Male,684,0.0,Intact,Neutered,Austin (TX),Purebred,Mixed Colour,43,11
A770363,2018-04-18 18:18:00,Gracy Farms Lane And Stonehollow Drive in Austin (TX),Stray,Normal,Dog,Male,365,Pit Bull Mix,Tan,2018-04-19 12:22:00,2017-04-18 00:00:00,Male,366,0.0,Intact,Intact,Austin (TX),Mixed,Single colour,0,4
